order_id,customer_id,campaign_id,order_date,product_category,product_name,quantity,unit_price,sales,profit,order_status,shipping_country
ORD009387,CUST03233,C012,2024-12-21,Toys,Toys Item 49,4,101.44,405.76,214.61,COMPLETED,US
ORD009389,CUST03941,C012,2024-12-21,Home & Garden,Home & Garden Item 10,1,61.21,61.21,27.9,COMPLETED,US
ORD009391,CUST04276,C012,2024-12-21,Clothing,Clothing Item 18,4,49.5,198.0,89.72,COMPLETED,UK
ORD009392,CUST00884,C012,2024-12-21,Food & Beverage,Food & Beverage Item 16,2,27.98,55.96,29.76,COMPLETED,MX
ORD009394,CUST04085,C012,2024-12-22,Home & Garden,Home & Garden Item 49,2,256.78,513.56,236.69,COMPLETED,DE
ORD009395,CUST03921,C012,2024-12-22,Electronics,Electronics Item 46,4,732.89,2931.56,1372.59,COMPLETED,CA
ORD009396,CUST02930,C012,2024-12-22,Beauty,Beauty Item 38,1,106.06,106.06,60.42,COMPLETED,MX
ORD009397,CUST04316,C012,2024-12-22,Books,Books Item 47,1,10.33,10.33,4.96,COMPLETED,UK
ORD009398,CUST01667,C012,2024-12-22,Toys,Toys Item 14,1,89.92,89.92,44.06,COMPLETED,US
ORD009399,CUST02275,C012,2024-12-22,Clothing,Clothing Item 40,1,107.42,107.42,54.65,COMPLETED,US
ORD009400,CUST00521,C012,2024-12-22,Beauty,Beauty Item 16,1,51.52,51.52,27.01,COMPLETED,US
ORD009401,CUST00261,C012,2024-12-22,Electronics,Electronics Item 44,2,623.81,1247.62,456.74,COMPLETED,UK
ORD009403,CUST01321,C012,2024-12-22,Toys,Toys Item 31,3,49.05,147.14999999999998,73.09,COMPLETED,DE
ORD009404,CUST00355,C012,2024-12-22,Clothing,Clothing Item 18,3,118.56,355.68,166.43,COMPLETED,US
ORD009405,CUST01214,C012,2024-12-22,Home & Garden,Home & Garden Item 14,2,330.46,660.92,253.44,COMPLETED,UK
ORD009406,CUST02004,C012,2024-12-22,Books,Books Item 16,1,29.46,29.46,10.48,COMPLETED,US
ORD009407,CUST02759,C012,2024-12-22,Clothing,Clothing Item 22,5,167.56,837.8,252.62,COMPLETED,AU
ORD009408,CUST02955,C012,2024-12-22,Clothing,Clothing Item 20,1,51.76,51.76,24.7,COMPLETED,DE
ORD009410,CUST02976,C012,2024-12-22,Electronics,Electronics Item 24,1,445.39,445.39,274.58,COMPLETED,MX
ORD009411,CUST03461,C012,2024-12-22,Clothing,Clothing Item 1,4,85.79,343.16,191.66,COMPLETED,MX
ORD009412,CUST02349,C012,2024-12-22,Books,Books Item 10,2,15.18,30.36,12.36,COMPLETED,UK
ORD009413,CUST02201,C012,2024-12-22,Books,Books Item 9,3,23.39,70.17,40.05,COMPLETED,US
ORD009414,CUST03773,C012,2024-12-22,Home & Garden,Home & Garden Item 2,4,317.76,1271.04,674.61,COMPLETED,MX
ORD009415,CUST01141,C012,2024-12-22,Home & Garden,Home & Garden Item 45,2,332.72,665.44,216.55,COMPLETED,CA
ORD009416,CUST02122,C012,2024-12-22,Electronics,Electronics Item 36,1,507.18,507.18,234.77,COMPLETED,CA
ORD009417,CUST02799,C012,2024-12-22,Clothing,Clothing Item 36,4,50.04,200.16,129.3,COMPLETED,MX
ORD009418,CUST00952,C012,2024-12-22,Home & Garden,Home & Garden Item 47,1,159.31,159.31,63.82,COMPLETED,CA
ORD009419,CUST03836,C012,2024-12-22,Home & Garden,Home & Garden Item 9,2,111.88,223.76,123.85,COMPLETED,UK
ORD009420,CUST00761,C012,2024-12-22,Electronics,Electronics Item 45,3,883.17,2649.5099999999998,1270.38,COMPLETED,FR
ORD009421,CUST03155,C012,2024-12-22,Clothing,Clothing Item 24,2,156.94,313.88,152.67,COMPLETED,UK
ORD009422,CUST02987,C012,2024-12-22,Electronics,Electronics Item 37,2,322.15,644.3,323.03,COMPLETED,US
ORD009423,CUST01489,C012,2024-12-22,Home & Garden,Home & Garden Item 35,4,61.99,247.96,119.54,COMPLETED,CA
ORD009424,CUST03815,C012,2024-12-22,Beauty,Beauty Item 8,1,30.8,30.8,17.87,COMPLETED,UK
ORD009427,CUST01611,C012,2024-12-22,Electronics,Electronics Item 8,5,729.9,3649.5,1670.05,COMPLETED,CA
ORD009428,CUST00958,C012,2024-12-22,Clothing,Clothing Item 35,2,113.23,226.46,110.99,COMPLETED,US
ORD009429,CUST00477,C012,2024-12-22,Sports,Sports Item 6,1,342.03,342.03,132.65,COMPLETED,UK
ORD009430,CUST04103,C012,2024-12-22,,Food & Beverage Item 33,4,22.4,89.6,33.07,COMPLETED,MX
ORD009431,CUST02591,C012,2024-12-22,Food & Beverage,Food & Beverage Item 25,1,36.23,36.23,20.03,COMPLETED,DE
ORD009432,CUST00741,C012,2024-12-22,Electronics,Electronics Item 25,1,420.85,420.85,150.27,COMPLETED,UK
ORD009433,CUST00087,C012,2024-12-22,Clothing,Clothing Item 3,1,125.35,125.35,43.8,COMPLETED,US
ORD009434,CUST04130,C012,2024-12-22,Sports,Sports Item 15,2,297.28,594.56,198.38,COMPLETED,DE
ORD009435,CUST01062,C012,2024-12-22,Beauty,Beauty Item 41,5,18.09,90.45,47.6,COMPLETED,US
ORD009436,CUST02320,C012,2024-12-22,Books,Books Item 20,4,59.71,238.84,98.03,COMPLETED,US
ORD009437,CUST02753,C012,2024-12-22,Food & Beverage,Food & Beverage Item 22,1,57.38,57.38,20.12,COMPLETED,MX
ORD009439,CUST02165,C012,2024-12-22,Food & Beverage,Food & Beverage Item 48,1,63.88,63.88,29.52,COMPLETED,MX
ORD009440,CUST00588,C012,2024-12-22,Food & Beverage,Food & Beverage Item 17,2,57.18,114.36,58.74,COMPLETED,US
ORD009441,CUST03716,C012,2024-12-22,Clothing,Clothing Item 3,2,25.54,51.08,26.43,COMPLETED,CA
ORD009442,CUST03422,C012,2024-12-22,Books,Books Item 37,2,18.76,37.52,21.09,COMPLETED,CA
ORD009443,CUST03614,C012,2024-12-22,Toys,Toys Item 33,2,63.57,127.14,46.06,COMPLETED,MX
ORD009444,CUST01599,C012,2024-12-22,Toys,Toys Item 37,3,68.94,206.82,108.26,COMPLETED,FR
ORD009445,CUST00965,C012,2024-12-22,Electronics,Electronics Item 47,2,228.9,457.8,225.68,COMPLETED,US
ORD009446,CUST03066,C012,2024-12-22,Books,Books Item 45,3,48.64,145.92000000000002,40.65,COMPLETED,US
ORD009447,CUST02634,C012,2024-12-22,Books,Books Item 12,3,55.64,166.92000000000002,84.77,COMPLETED,UK
ORD009448,CUST00103,C012,2024-12-23,Clothing,Clothing Item 13,5,44.25,221.25,91.91,COMPLETED,US
ORD009449,CUST02048,C012,2024-12-23,Food & Beverage,Food & Beverage Item 46,3,20.31,60.92999999999999,23.43,COMPLETED,US
ORD009450,CUST03638,C012,2024-12-23,Sports,Sports Item 42,2,148.13,296.26,171.16,COMPLETED,FR
ORD009451,CUST04093,C012,2024-12-23,Beauty,Beauty Item 13,1,87.05,87.05,43.32,COMPLETED,MX
ORD009452,CUST03959,C012,2024-12-23,Sports,Sports Item 44,3,184.23,552.6899999999999,264.06,COMPLETED,US
ORD009453,CUST00540,C012,2024-12-23,Home & Garden,Home & Garden Item 37,1,369.83,369.83,126.45,COMPLETED,AU
ORD009454,CUST01011,C012,2024-12-23,Books,Books Item 40,1,44.02,44.02,24.38,COMPLETED,DE
ORD009455,CUST01366,C012,2024-12-23,Books,Books Item 12,1,11.21,11.21,5.55,COMPLETED,US
ORD009456,CUST00117,C012,2024-12-23,Clothing,Clothing Item 16,1,127.91,127.91,58.64,COMPLETED,US
ORD009457,CUST01878,C012,2024-12-23,Home & Garden,Home & Garden Item 3,2,126.68,253.36,120.18,COMPLETED,UK
ORD009459,CUST01557,C012,2024-12-23,Food & Beverage,Food & Beverage Item 10,1,17.19,17.19,5.49,COMPLETED,UK
ORD009460,CUST02891,C012,2024-12-23,Sports,Sports Item 22,1,328.23,328.23,194.58,COMPLETED,FR
ORD009462,CUST01452,C012,2024-12-23,Toys,Toys Item 7,2,85.82,171.64,83.36,COMPLETED,US
ORD009463,CUST02375,C012,2024-12-23,Sports,Sports Item 37,1,220.04,220.04,58.96,COMPLETED,AU
ORD009464,CUST02373,C012,2024-12-23,Books,Books Item 39,1,56.42,56.42,34.39,COMPLETED,AU
ORD009465,CUST00145,C012,2024-12-23,Toys,Toys Item 22,1,92.66,92.66,36.29,COMPLETED,US
ORD009466,CUST03815,C012,2024-12-23,Books,Books Item 36,3,59.59,178.77,66.61,COMPLETED,FR
ORD009467,CUST02301,C012,2024-12-23,Food & Beverage,Food & Beverage Item 12,2,19.78,39.56,18.09,COMPLETED,US
ORD009468,CUST00852,C012,2024-12-23,Electronics,Electronics Item 38,1,651.51,651.51,297.84,COMPLETED,CA
ORD009469,CUST02978,C012,2024-12-23,Electronics,Electronics Item 21,1,728.98,728.98,313.03,COMPLETED,UK
ORD009470,CUST01197,C012,2024-12-23,Home & Garden,Home & Garden Item 48,2,251.27,502.54,233.48,COMPLETED,US
ORD009471,CUST00324,C012,2024-12-23,Beauty,Beauty Item 12,5,23.25,116.25,38.79,COMPLETED,CA
ORD009472,CUST04045,C012,2024-12-23,Clothing,Clothing Item 38,4,70.84,283.36,141.37,COMPLETED,US
ORD009473,CUST02851,C012,2024-12-23,Clothing,Clothing Item 40,1,20.34,20.34,10.57,COMPLETED,AU
ORD009474,CUST02354,C012,2024-12-23,Electronics,Electronics Item 13,2,794.09,1588.18,758.11,COMPLETED,FR
ORD009476,CUST01229,C012,2024-12-23,Beauty,Beauty Item 39,1,19.57,19.57,10.42,COMPLETED,US
ORD009477,CUST01270,C012,2024-12-23,Toys,Toys Item 46,1,92.52,92.52,48.09,COMPLETED,US
ORD009478,CUST03947,C012,2024-12-23,Beauty,Beauty Item 31,1,119.76,119.76,48.93,COMPLETED,CA
ORD009479,CUST03363,C012,2024-12-23,Electronics,Electronics Item 12,1,652.79,652.79,327.89,COMPLETED,UK
ORD009480,CUST00103,C012,2024-12-23,Home & Garden,Home & Garden Item 27,1,50.34,50.34,24.13,COMPLETED,US
ORD009481,CUST03370,C012,2024-12-23,Sports,Sports Item 20,1,93.35,93.35,51.51,COMPLETED,UK
ORD009482,CUST02281,C012,2024-12-23,Toys,Toys Item 29,2,46.81,93.62,56.07,COMPLETED,US
ORD009483,CUST01124,C012,2024-12-23,Clothing,Clothing Item 13,1,42.02,42.02,21.13,COMPLETED,CA
ORD009484,CUST02406,C012,2024-12-23,Beauty,Beauty Item 9,4,89.8,359.2,101.33,COMPLETED,AU
ORD009485,CUST01588,C012,2024-12-23,Home & Garden,Home & Garden Item 19,1,67.9,67.9,27.3,COMPLETED,CA
ORD009486,CUST00838,C012,2024-12-23,Electronics,Electronics Item 37,1,357.14,357.14,129.38,COMPLETED,FR
ORD009487,CUST01437,C012,2024-12-23,Electronics,Electronics Item 21,1,705.16,705.16,355.7,COMPLETED,CA
ORD009490,CUST03989,C012,2024-12-23,Clothing,Clothing Item 8,1,37.6,37.6,13.84,COMPLETED,DE
ORD009491,CUST04305,C012,2024-12-23,Clothing,Clothing Item 17,2,155.24,310.48,152.34,COMPLETED,US
ORD009492,CUST00861,C012,2024-12-23,Home & Garden,Home & Garden Item 1,1,51.1,51.1,26.03,COMPLETED,MX
ORD009493,CUST00759,C012,2024-12-23,Home & Garden,Home & Garden Item 44,1,93.32,93.32,44.78,COMPLETED,US
ORD009494,CUST00978,C012,2024-12-23,Electronics,Electronics Item 41,2,332.6,665.2,249.19,COMPLETED,US
ORD009495,CUST04105,C012,2024-12-23,Clothing,Clothing Item 23,2,88.22,176.44,85.05,COMPLETED,CA
ORD009496,CUST01886,C012,2024-12-23,Home & Garden,Home & Garden Item 26,4,200.7,802.8,406.97,COMPLETED,US
ORD009497,CUST03995,C012,2024-12-23,Books,Books Item 46,2,22.56,45.12,13.63,COMPLETED,UK
ORD009498,CUST00044,C012,2024-12-23,Food & Beverage,Food & Beverage Item 28,4,79.8,319.2,119.22,COMPLETED,AU
ORD009499,CUST00319,C012,2024-12-23,Home & Garden,Home & Garden Item 42,1,118.18,118.18,32.47,COMPLETED,UK
ORD009500,CUST02906,C012,2024-12-23,Toys,Toys Item 15,2,103.08,206.16,58.09,COMPLETED,CA
ORD009501,CUST01784,C012,2024-12-23,Beauty,Beauty Item 4,1,33.72,33.72,15.29,COMPLETED,FR
ORD009502,CUST03487,C012,2024-12-23,Sports,Sports Item 6,1,253.91,253.91,122.46,COMPLETED,US
ORD009503,CUST04197,C012,2024-12-24,Sports,Sports Item 9,4,134.71,538.84,205.85,COMPLETED,UK
ORD009504,CUST01149,C012,2024-12-24,Electronics,Electronics Item 3,1,201.5,201.5,109.77,COMPLETED,US
ORD009505,CUST03294,C012,2024-12-24,Clothing,Clothing Item 7,4,149.03,596.12,371.67,COMPLETED,CA
ORD009506,CUST04112,C012,2024-12-24,Clothing,Clothing Item 5,3,116.15,348.45000000000005,111.59,COMPLETED,UK
ORD009508,CUST01529,C012,2024-12-24,Electronics,Electronics Item 10,1,150.3,150.3,83.37,COMPLETED,US
ORD009509,CUST04338,C012,2024-12-24,Toys,Toys Item 20,3,121.53,364.59000000000003,228.48,COMPLETED,US
ORD009510,CUST00444,C012,2024-12-24,Electronics,Electronics Item 26,2,849.67,1699.34,582.9,COMPLETED,MX
ORD009511,CUST02660,C012,2024-12-24,Clothing,Clothing Item 40,2,33.85,67.7,29.42,COMPLETED,CA
ORD009512,CUST00826,C012,2024-12-24,Home & Garden,Home & Garden Item 50,4,220.68,882.72,515.55,COMPLETED,US
ORD009513,CUST01161,C012,2024-12-24,Books,Books Item 46,1,16.6,16.6,7.06,COMPLETED,UK
ORD009514,CUST04478,C012,2024-12-24,Clothing,Clothing Item 25,3,77.4,232.20000000000002,139.01,COMPLETED,FR
ORD009515,CUST03772,C012,2024-12-24,Clothing,Clothing Item 31,2,38.35,76.7,23.92,COMPLETED,UK
ORD009516,CUST02194,C012,2024-12-24,Electronics,Electronics Item 28,1,240.88,240.88,120.7,COMPLETED,UK
ORD009517,CUST00201,C012,2024-12-24,Electronics,Electronics Item 50,4,542.13,2168.52,433.82,COMPLETED,UK
ORD009518,CUST04404,C012,2024-12-24,Food & Beverage,Food & Beverage Item 34,1,35.99,35.99,19.67,COMPLETED,CA
ORD009519,CUST03310,C012,2024-12-24,Food & Beverage,Food & Beverage Item 30,1,37.94,37.94,20.62,COMPLETED,MX
ORD009520,CUST03406,C012,2024-12-24,Clothing,Clothing Item 46,2,103.69,207.38,124.44,COMPLETED,CA
ORD009521,CUST01732,C012,2024-12-24,Food & Beverage,Food & Beverage Item 40,1,34.35,34.35,15.83,COMPLETED,UK
ORD009522,CUST02167,C012,2024-12-24,Toys,Toys Item 24,1,126.54,126.54,71.23,COMPLETED,CA
ORD009523,CUST02517,C012,2024-12-24,Beauty,Beauty Item 33,3,37.24,111.72,72.49,COMPLETED,CA
ORD009524,CUST00308,C012,2024-12-24,Clothing,Clothing Item 5,1,34.43,34.43,12.85,COMPLETED,AU
ORD009525,CUST00450,C012,2024-12-24,Home & Garden,Home & Garden Item 12,2,196.89,393.78,148.83,COMPLETED,CA
ORD009526,CUST00254,C012,2024-12-24,Beauty,Beauty Item 50,2,66.12,132.24,44.46,COMPLETED,US
ORD009527,CUST00634,C012,2024-12-24,Clothing,Clothing Item 28,3,65.69,197.07,104.95,COMPLETED,CA
ORD009528,CUST02430,C012,2024-12-24,Home & Garden,Home & Garden Item 41,4,174.55,698.2,351.7,COMPLETED,UK
ORD009529,CUST02299,C012,2024-12-24,Clothing,Clothing Item 50,3,75.94,227.82,119.97,COMPLETED,US
ORD009530,CUST00515,C012,2024-12-24,Books,Books Item 2,5,8.79,43.949999999999996,15.2,COMPLETED,MX
ORD009531,CUST03757,C012,2024-12-24,Sports,Sports Item 36,2,271.92,543.84,331.78,COMPLETED,FR
ORD009532,CUST00270,C012,2024-12-24,Toys,Toys Item 41,1,126.89,126.89,62.01,COMPLETED,MX
ORD009533,CUST04431,C012,2024-12-24,Clothing,Clothing Item 44,1,135.4,135.4,51.03,COMPLETED,DE
ORD009534,CUST02836,C012,2024-12-24,,Clothing Item 44,1,92.69,92.69,39.96,COMPLETED,MX
ORD009535,CUST00016,C012,2024-12-24,Clothing,Clothing Item 10,1,86.75,86.75,30.84,COMPLETED,CA
ORD009536,CUST04069,C012,2024-12-24,Home & Garden,Home & Garden Item 1,1,248.72,248.72,109.77,COMPLETED,FR
ORD009537,CUST00593,C012,2024-12-24,Toys,Toys Item 1,3,59.0,177.0,70.28,COMPLETED,US
ORD009538,CUST03273,C012,2024-12-24,Home & Garden,Home & Garden Item 4,1,69.61,69.61,39.62,COMPLETED,US
ORD009540,CUST01269,C012,2024-12-24,Toys,Toys Item 12,2,79.07,158.14,72.65,COMPLETED,CA
ORD009541,CUST00221,C012,2024-12-24,Food & Beverage,Food & Beverage Item 12,2,65.97,131.94,82.65,COMPLETED,CA
ORD009542,CUST02652,C012,2024-12-24,Food & Beverage,Food & Beverage Item 6,2,34.64,69.28,39.86,COMPLETED,AU
ORD009543,CUST01063,C012,2024-12-24,Electronics,Electronics Item 16,1,846.9,846.9,351.19,COMPLETED,DE
ORD009544,CUST04243,C012,2024-12-24,Home & Garden,Home & Garden Item 45,5,264.48,1322.4,460.12,COMPLETED,AU
ORD009545,CUST00631,C012,2024-12-24,Beauty,Beauty Item 1,2,58.29,116.58,62.81,COMPLETED,CA
ORD009546,CUST00196,C012,2024-12-24,Food & Beverage,Food & Beverage Item 39,1,75.52,75.52,26.64,COMPLETED,CA
ORD009548,CUST00514,C012,2024-12-24,Home & Garden,Home & Garden Item 24,5,352.76,1763.8,966.13,COMPLETED,US
ORD009549,CUST03063,C012,2024-12-24,Beauty,Beauty Item 49,3,16.46,49.38,25.24,COMPLETED,CA
ORD009550,CUST02642,C012,2024-12-24,Food & Beverage,Food & Beverage Item 43,2,74.55,149.1,70.57,COMPLETED,CA
ORD009551,CUST00659,C012,2024-12-24,Books,Books Item 23,2,17.0,34.0,7.29,COMPLETED,MX
ORD009552,CUST03005,C012,2024-12-24,Home & Garden,Home & Garden Item 29,1,63.81,63.81,29.14,COMPLETED,MX
ORD009553,CUST03372,C012,2024-12-24,Electronics,Electronics Item 20,5,882.05,4410.25,2547.99,COMPLETED,DE
ORD009554,CUST01863,C012,2024-12-24,Electronics,Electronics Item 48,2,376.21,752.42,446.97,COMPLETED,US
ORD009555,CUST03183,C012,2024-12-24,Electronics,Electronics Item 19,1,509.09,509.09,257.86,COMPLETED,US
ORD009556,CUST01514,C012,2024-12-24,Toys,Toys Item 18,1,45.55,45.55,19.3,COMPLETED,AU
ORD009557,CUST03653,C012,2024-12-24,Sports,Sports Item 40,2,116.63,233.26,100.71,COMPLETED,UK
ORD009558,CUST00388,C012,2024-12-25,Home & Garden,Home & Garden Item 36,1,229.08,229.08,144.11,COMPLETED,US
ORD009559,CUST02513,C012,2024-12-25,Home & Garden,Home & Garden Item 35,2,386.95,773.9,319.66,COMPLETED,US
ORD009560,CUST03679,C012,2024-12-25,Food & Beverage,Food & Beverage Item 17,1,61.96,61.96,28.5,COMPLETED,US
ORD009561,CUST00046,C012,2024-12-25,Clothing,Clothing Item 49,2,26.14,52.28,24.36,COMPLETED,UK
ORD009562,CUST00948,C012,2024-12-25,Electronics,Electronics Item 16,2,433.61,867.22,471.62,COMPLETED,AU
ORD009563,CUST00677,C012,2024-12-25,Electronics,Electronics Item 23,1,801.51,801.51,482.79,COMPLETED,US
ORD009564,CUST00910,C012,2024-12-25,Electronics,Electronics Item 21,1,638.97,638.97,194.86,COMPLETED,UK
ORD009565,CUST00587,C012,2024-12-25,Beauty,Beauty Item 17,1,85.85,85.85,37.54,COMPLETED,UK
ORD009566,CUST04327,C012,2024-12-25,Beauty,Beauty Item 15,1,58.91,58.91,28.86,COMPLETED,US
ORD009567,CUST01767,C012,2024-12-25,Books,Books Item 4,1,12.61,12.61,5.54,COMPLETED,AU
ORD009568,CUST00720,C012,2024-12-25,Electronics,Electronics Item 39,2,280.09,560.18,188.76,COMPLETED,US
ORD009569,CUST03604,C012,2024-12-25,Beauty,Beauty Item 6,1,117.94,117.94,36.31,COMPLETED,AU
ORD009571,CUST03287,C012,2024-12-25,Sports,Sports Item 31,1,274.65,274.65,69.22,COMPLETED,DE
ORD009572,CUST00531,C012,2024-12-25,Electronics,Electronics Item 26,1,542.27,542.27,305.41,COMPLETED,UK
ORD009573,CUST01288,C012,2024-12-25,Clothing,Clothing Item 36,2,97.18,194.36,82.68,COMPLETED,DE
ORD009574,CUST04352,C012,2024-12-25,Beauty,Beauty Item 31,1,48.2,48.2,9.95,COMPLETED,AU
ORD009575,CUST00574,C012,2024-12-25,Beauty,Beauty Item 34,4,61.06,244.24,111.7,COMPLETED,US
ORD009576,CUST00078,C012,2024-12-25,Home & Garden,Home & Garden Item 4,2,42.86,85.72,44.72,COMPLETED,US
ORD009577,CUST01219,C012,2024-12-25,Sports,Sports Item 24,1,286.97,286.97,158.12,COMPLETED,US
ORD009578,CUST04070,C012,2024-12-25,Beauty,Beauty Item 35,2,78.31,156.62,66.11,COMPLETED,DE
ORD009579,CUST03675,C012,2024-12-26,Electronics,Electronics Item 14,2,444.73,889.46,426.06,COMPLETED,MX
ORD009580,CUST01612,C012,2024-12-26,Home & Garden,Home & Garden Item 17,2,305.14,610.28,304.55,COMPLETED,US
ORD009581,CUST03104,C012,2024-12-26,Sports,Sports Item 23,1,155.77,155.77,77.08,COMPLETED,US
ORD009583,CUST02637,C012,2024-12-26,Sports,Sports Item 47,1,189.26,189.26,114.38,COMPLETED,CA
ORD009584,CUST02404,C012,2024-12-26,Books,Books Item 30,1,37.26,37.26,19.22,COMPLETED,US
ORD009585,CUST03133,C012,2024-12-26,Books,Books Item 24,1,27.76,27.76,16.02,COMPLETED,US
ORD009586,CUST02057,C012,2024-12-26,Home & Garden,Home & Garden Item 2,2,357.13,714.26,337.28,COMPLETED,FR
ORD009587,CUST04436,C012,2024-12-26,Sports,Sports Item 9,1,146.55,146.55,83.4,COMPLETED,DE
ORD009588,CUST02837,C012,2024-12-26,Sports,Sports Item 15,1,116.16,116.16,47.88,COMPLETED,UK
ORD009589,CUST03824,C012,2024-12-26,Food & Beverage,Food & Beverage Item 13,3,34.5,103.5,63.16,COMPLETED,CA
ORD009590,CUST00333,C012,2024-12-26,Clothing,Clothing Item 26,1,107.53,107.53,54.38,COMPLETED,US
ORD009592,CUST03550,C012,2024-12-26,Home & Garden,Home & Garden Item 49,1,262.23,262.23,95.17,COMPLETED,AU
ORD009593,CUST01203,C012,2024-12-26,Clothing,Clothing Item 45,2,164.47,328.94,154.18,COMPLETED,MX
ORD009594,CUST02075,C012,2024-12-26,Electronics,Electronics Item 25,1,585.11,585.11,364.98,COMPLETED,UK
ORD009595,CUST04477,C012,2024-12-26,Clothing,Clothing Item 37,1,23.44,23.44,9.08,COMPLETED,DE
ORD009596,CUST00468,C012,2024-12-26,Food & Beverage,Food & Beverage Item 17,1,49.73,49.73,24.13,COMPLETED,MX
ORD009597,CUST03967,C012,2024-12-26,Clothing,Clothing Item 37,2,48.81,97.62,54.61,COMPLETED,CA
ORD009598,CUST03915,C012,2024-12-26,Electronics,Electronics Item 42,1,822.83,822.83,532.12,COMPLETED,MX
ORD009599,CUST01369,C012,2024-12-26,Beauty,Beauty Item 21,2,116.51,233.02,146.71,COMPLETED,CA
ORD009600,CUST04395,C012,2024-12-27,Sports,Sports Item 16,1,78.59,78.59,35.03,COMPLETED,UK
ORD009601,CUST00177,C012,2024-12-27,Toys,Toys Item 45,2,18.17,36.34,18.53,COMPLETED,US
ORD009602,CUST01899,C012,2024-12-27,Electronics,Electronics Item 5,2,340.25,680.5,251.85,COMPLETED,AU
ORD009603,CUST01370,C012,2024-12-27,Sports,Sports Item 14,1,312.17,312.17,149.92,COMPLETED,AU
ORD009605,CUST00305,C012,2024-12-27,Clothing,Clothing Item 4,2,107.85,215.7,71.38,COMPLETED,US
ORD009606,CUST03662,C012,2024-12-27,Sports,Sports Item 41,4,108.82,435.28,179.54,COMPLETED,UK
ORD009607,CUST01721,C012,2024-12-27,Food & Beverage,Food & Beverage Item 10,5,58.72,293.6,171.86,COMPLETED,DE
ORD009608,CUST04450,C012,2024-12-27,Electronics,Electronics Item 30,2,541.39,1082.78,594.0,COMPLETED,US
ORD009609,CUST00178,C012,2024-12-27,Books,Books Item 18,1,10.78,10.78,5.31,COMPLETED,UK
ORD009611,CUST04392,C012,2024-12-27,Home & Garden,Home & Garden Item 46,3,303.56,910.6800000000001,547.21,COMPLETED,AU
ORD009612,CUST00475,C012,2024-12-27,Beauty,Beauty Item 24,1,22.7,22.7,13.24,COMPLETED,DE
ORD009613,CUST02129,C012,2024-12-27,Home & Garden,Home & Garden Item 32,1,185.64,185.64,81.92,COMPLETED,US
ORD009614,CUST03570,C012,2024-12-27,Electronics,Electronics Item 34,1,663.12,663.12,310.72,COMPLETED,FR
ORD009615,CUST00057,C012,2024-12-27,Clothing,Clothing Item 5,4,83.88,335.52,150.75,COMPLETED,US
ORD009616,CUST03001,C012,2024-12-27,Electronics,Electronics Item 16,3,690.27,2070.81,798.18,COMPLETED,US
ORD009617,CUST02761,C012,2024-12-27,Electronics,Electronics Item 35,3,202.24,606.72,165.1,COMPLETED,UK
ORD009618,CUST00699,C012,2024-12-27,Beauty,Beauty Item 20,2,29.32,58.64,25.88,COMPLETED,US
ORD009619,CUST00243,C012,2024-12-27,Books,Books Item 9,1,32.18,32.18,17.22,COMPLETED,US
ORD009620,CUST00255,C012,2024-12-27,Clothing,Clothing Item 32,3,101.94,305.82,185.08,COMPLETED,DE
ORD009621,CUST00530,C012,2024-12-28,Beauty,Beauty Item 18,1,60.09,60.09,38.06,COMPLETED,CA
ORD009622,CUST01838,C012,2024-12-28,Books,Books Item 6,1,22.0,22.0,9.06,COMPLETED,MX
ORD009623,CUST03868,C012,2024-12-28,Clothing,Clothing Item 16,1,107.06,107.06,43.39,COMPLETED,CA
ORD009624,CUST01878,C012,2024-12-28,Toys,Toys Item 18,1,15.23,15.23,5.99,COMPLETED,CA
ORD009625,CUST01010,C012,2024-12-28,Clothing,Clothing Item 17,1,118.47,118.47,56.18,COMPLETED,MX
ORD009626,CUST01036,C012,2024-12-28,Toys,Toys Item 33,4,88.17,352.68,175.96,COMPLETED,US
ORD009627,CUST01838,C012,2024-12-28,Food & Beverage,Food & Beverage Item 13,2,72.47,144.94,67.91,COMPLETED,CA
ORD009628,CUST04177,C012,2024-12-28,Electronics,Electronics Item 10,1,395.05,395.05,172.03,COMPLETED,US
ORD009629,CUST03213,C012,2024-12-28,Home & Garden,Home & Garden Item 19,3,79.29,237.87,106.51,COMPLETED,CA
ORD009630,CUST04149,C012,2024-12-28,Sports,Sports Item 6,1,218.72,218.72,104.78,COMPLETED,UK
ORD009631,CUST00268,C012,2024-12-28,Clothing,Clothing Item 3,1,64.11,64.11,24.82,COMPLETED,AU
ORD009632,CUST03482,C012,2024-12-28,Beauty,Beauty Item 8,5,109.62,548.1,204.53,COMPLETED,CA
ORD009633,CUST00608,C012,2024-12-28,Books,Books Item 10,1,19.64,19.64,9.28,COMPLETED,US
ORD009636,CUST02786,C012,2024-12-28,Sports,Sports Item 42,1,304.75,304.75,148.4,COMPLETED,DE
ORD009637,CUST01165,C012,2024-12-28,Food & Beverage,Food & Beverage Item 7,1,15.74,15.74,8.06,COMPLETED,MX
ORD009638,CUST02492,C012,2024-12-28,Clothing,Clothing Item 2,4,75.26,301.04,151.74,COMPLETED,FR
ORD009639,CUST00561,C012,2024-12-28,Home & Garden,Home & Garden Item 24,2,322.16,644.32,232.25,COMPLETED,US
ORD009640,CUST01929,C012,2024-12-28,Toys,Toys Item 2,1,126.34,126.34,50.52,COMPLETED,US
