customer_id,country,city,gender,device,customer_segment,age
CUST02357,FR,London,Non-binary,Mobile,At-Risk,18
CUST02358,MX,Sydney,Male,Tablet,Returning,18
CUST02359,DE,Mexico City,Male,Tablet,Returning,57
CUST02360,MX,Chicago,Male,Desktop,At-Risk,45
CUST02361,MX,LA,Female,Desktop,At-Risk,55
CUST02362,FR,Mexico City,Prefer not to say,Tablet,Inactive,54
CUST02363,US,Paris,Prefer not to say,Desktop,Inactive,65
CUST02364,DE,LA,Non-binary,Desktop,VIP,35
CUST02365,FR,Chicago,Female,Mobile,New,24
CUST02366,CA,Paris,Male,Desktop,VIP,25
CUST02367,US,New York,Female,Tablet,VIP,47
CUST02368,US,Paris,Female,Mobile,Returning,45
CUST02369,CA,Paris,Prefer not to say,Mobile,Returning,35
CUST02370,FR,Chicago,Non-binary,Tablet,Returning,65
CUST02371,US,Paris,Prefer not to say,Tablet,New,18
CUST02372,DE,Paris,Male,Desktop,Returning,45
CUST02373,US,London,Non-binary,Desktop,At-Risk,19
CUST02374,UK,New York,Prefer not to say,Desktop,Returning,35
CUST02375,US,New York,Prefer not to say,Mobile,At-Risk,64
CUST02376,MX,Chicago,Prefer not to say,Desktop,At-Risk,50
CUST02377,US,Berlin,Female,Mobile,Returning,46
CUST02378,MX,LA,Female,Mobile,At-Risk,27
CUST02379,MX,Sydney,Non-binary,Desktop,VIP,52
CUST02380,US,LA,Female,Desktop,New,54
CUST02381,CA,London,Prefer not to say,Mobile,At-Risk,55
CUST02382,US,Paris,Prefer not to say,Tablet,Returning,47
CUST02383,US,Berlin,Prefer not to say,Mobile,New,24
CUST02384,US,London,Female,Tablet,Returning,68
CUST02385,US,Chicago,Male,Mobile,New,65
CUST02386,AU,Paris,Non-binary,Tablet,Returning,45
CUST02387,UK,Berlin,Female,Desktop,Returning,18
CUST02388,CA,Mexico City,Female,Tablet,New,29
CUST02389,CA,Paris,Non-binary,Desktop,New,20
CUST02390,FR,Chicago,Female,Mobile,Returning,45
CUST02391,US,London,Prefer not to say,Tablet,Inactive,65
CUST02392,UK,Paris,Female,Mobile,Inactive,45
CUST02393,FR,Sydney,Female,Mobile,VIP,65
CUST02394,MX,LA,Prefer not to say,Desktop,New,66
CUST02395,UK,LA,Prefer not to say,Mobile,At-Risk,23
CUST02396,CA,New York,Prefer not to say,Tablet,Returning,65
CUST02397,AU,Chicago,Non-binary,Tablet,Returning,55
CUST02398,US,LA,Male,Tablet,New,44
CUST02399,UK,LA,Prefer not to say,Desktop,New,63
CUST02400,CA,London,Non-binary,Desktop,Inactive,66
CUST02401,UK,Sydney,Female,Desktop,VIP,43
CUST02402,,Berlin,Female,Tablet,VIP,77
CUST02403,UK,Mexico City,Non-binary,Tablet,Inactive,50
CUST02404,DE,Mexico City,Female,Tablet,Returning,55
CUST02405,CA,Chicago,Prefer not to say,Mobile,Returning,45
CUST02406,US,New York,Male,Tablet,Returning,35
CUST02407,AU,Chicago,Female,Tablet,New,35
CUST02408,UK,Toronto,Male,Mobile,Returning,28
CUST02409,FR,Paris,Female,Tablet,Returning,55
CUST02410,UK,Mexico City,Female,Mobile,VIP,20
CUST02411,US,Chicago,Male,Mobile,New,18
CUST02412,MX,LA,Male,Mobile,Returning,45
CUST02413,FR,Sydney,Prefer not to say,Mobile,Inactive,55
CUST02414,CA,LA,Non-binary,Mobile,Returning,29
CUST02415,UK,Toronto,Male,Tablet,Inactive,35
CUST02416,CA,Mexico City,Female,Mobile,At-Risk,45
CUST02417,DE,LA,Male,Mobile,At-Risk,39
CUST02418,UK,New York,Non-binary,Desktop,Inactive,45
CUST02419,MX,Berlin,Male,Tablet,At-Risk,45
CUST02420,FR,LA,Male,Mobile,Returning,53
CUST02421,CA,LA,Female,Desktop,At-Risk,35
CUST02422,CA,London,Prefer not to say,Mobile,Returning,18
CUST02423,CA,Paris,Prefer not to say,Tablet,At-Risk,55
CUST02424,US,Paris,Female,Desktop,Returning,45
CUST02425,UK,Mexico City,Male,Desktop,Returning,30
CUST02426,FR,LA,Non-binary,Mobile,At-Risk,45
CUST02427,US,LA,Prefer not to say,Desktop,Returning,41
CUST02428,US,LA,Female,Desktop,New,25
CUST02429,UK,Mexico City,Female,Desktop,Returning,65
CUST02430,UK,Berlin,Female,Mobile,At-Risk,20
CUST02431,CA,LA,Prefer not to say,Desktop,Returning,55
CUST02432,,Sydney,Non-binary,Desktop,VIP,65
CUST02433,US,Mexico City,Female,Desktop,VIP,56
CUST02434,DE,Paris,Non-binary,Mobile,Inactive,45
CUST02435,UK,LA,Prefer not to say,Mobile,Returning,43
CUST02436,AU,Chicago,Male,Tablet,Returning,65
CUST02437,CA,New York,Non-binary,Desktop,At-Risk,46
CUST02438,US,Berlin,Prefer not to say,Mobile,New,55
CUST02439,AU,Paris,Female,Tablet,New,18
CUST02440,CA,Toronto,Female,Desktop,Returning,18
CUST02441,UK,Berlin,Non-binary,Mobile,Inactive,31
CUST02442,UK,Mexico City,Female,Mobile,Inactive,65
CUST02443,US,Paris,Male,Desktop,New,18
CUST02444,US,Berlin,Male,Mobile,New,45
CUST02445,US,Sydney,Male,Tablet,New,55
CUST02446,MX,New York,Non-binary,Mobile,VIP,18
CUST02447,US,Sydney,Male,Desktop,New,25
CUST02448,US,London,Male,Tablet,Inactive,24
CUST02449,AU,Toronto,Female,Tablet,VIP,35
CUST02450,DE,Paris,Non-binary,Mobile,Returning,58
CUST02451,UK,LA,Female,Desktop,Returning,18
CUST02452,US,LA,Male,Desktop,Inactive,25
CUST02453,CA,Paris,Female,Tablet,VIP,62
CUST02454,CA,Berlin,Prefer not to say,Desktop,Inactive,25
CUST02455,US,Paris,Non-binary,Tablet,Returning,45
CUST02456,UK,Toronto,Non-binary,Desktop,Returning,25
CUST02457,US,Chicago,Non-binary,Mobile,Returning,58
CUST02458,MX,Berlin,Non-binary,Mobile,Returning,25
CUST02459,AU,Sydney,Non-binary,Desktop,Returning,18
CUST02460,US,New York,Male,Tablet,Returning,30
CUST02461,US,London,Male,Tablet,Returning,18
CUST02462,US,Sydney,Prefer not to say,Mobile,Inactive,18
CUST02463,US,Sydney,Prefer not to say,Mobile,At-Risk,39
CUST02464,US,Berlin,Female,Desktop,New,68
CUST02465,US,New York,Male,Tablet,New,79
CUST02466,CA,New York,Male,Mobile,Returning,57
CUST02467,US,Berlin,Female,Tablet,Returning,18
CUST02468,FR,London,Prefer not to say,Tablet,VIP,65
CUST02469,CA,Sydney,Male,Desktop,Inactive,18
CUST02470,UK,Berlin,Non-binary,Tablet,Returning,60
CUST02471,US,Paris,Non-binary,Tablet,New,23
CUST02472,AU,LA,Male,Desktop,New,24
CUST02473,US,London,Male,Mobile,New,49
CUST02474,DE,Berlin,Female,Tablet,Inactive,18
CUST02475,CA,Chicago,Male,Desktop,Returning,70
CUST02476,US,New York,Male,Desktop,Inactive,45
CUST02477,US,Sydney,Prefer not to say,Desktop,Returning,18
CUST02478,,Chicago,Female,Tablet,New,55
CUST02479,CA,Berlin,Female,Mobile,VIP,56
CUST02480,UK,Chicago,Non-binary,Desktop,At-Risk,45
CUST02481,FR,LA,Prefer not to say,Mobile,At-Risk,35
CUST02482,US,LA,Prefer not to say,Tablet,New,50
CUST02483,US,Chicago,Female,Mobile,New,79
CUST02484,US,New York,Male,Tablet,VIP,18
CUST02485,CA,Mexico City,Prefer not to say,Tablet,New,34
CUST02486,US,Paris,Prefer not to say,Mobile,New,24
CUST02487,US,Berlin,Prefer not to say,Desktop,At-Risk,35
CUST02488,UK,Chicago,Male,Mobile,Returning,45
CUST02489,MX,New York,Female,Mobile,New,35
CUST02490,US,Berlin,Non-binary,Tablet,New,69
CUST02491,UK,Chicago,Male,Desktop,At-Risk,45
CUST02492,US,Mexico City,Male,Mobile,VIP,25
CUST02493,US,Chicago,Male,Desktop,Returning,19
CUST02494,UK,New York,Non-binary,Tablet,Inactive,55
CUST02495,US,Mexico City,Non-binary,Desktop,Returning,59
CUST02496,AU,Sydney,Prefer not to say,Mobile,At-Risk,59
CUST02497,MX,New York,Non-binary,Mobile,Returning,56
CUST02498,DE,Paris,Female,Tablet,New,25
CUST02499,US,London,Male,Tablet,New,58
CUST02500,US,Chicago,Male,Mobile,At-Risk,65
CUST02501,DE,Toronto,Female,Tablet,Returning,37
CUST02502,CA,Sydney,Non-binary,Tablet,New,18
CUST02503,AU,LA,Prefer not to say,Desktop,VIP,55
CUST02504,,Chicago,Male,Mobile,New,68
CUST02505,US,Chicago,Female,Mobile,Inactive,35
CUST02506,,Chicago,Male,Mobile,At-Risk,35
CUST02507,US,Paris,Non-binary,Mobile,Returning,34
CUST02508,US,New York,Non-binary,Tablet,VIP,18
CUST02509,UK,LA,Female,Mobile,Returning,48
CUST02510,US,LA,Prefer not to say,Tablet,New,65
CUST02511,UK,New York,Female,Tablet,Returning,35
CUST02512,US,Mexico City,Non-binary,Mobile,New,18
CUST02513,US,Toronto,Male,Desktop,Returning,26
CUST02514,US,Berlin,Prefer not to say,Desktop,Returning,42
CUST02515,US,Chicago,Male,Tablet,Returning,67
CUST02516,CA,London,Non-binary,Desktop,Returning,18
CUST02517,MX,London,Female,Tablet,Inactive,45
CUST02518,CA,Paris,Female,Desktop,Returning,22
CUST02519,MX,LA,Male,Desktop,Returning,30
CUST02520,US,Berlin,Non-binary,Desktop,VIP,45
CUST02521,UK,New York,Prefer not to say,Tablet,Returning,55
CUST02522,US,Paris,Female,Tablet,Returning,65
CUST02523,AU,Paris,Non-binary,Mobile,VIP,22
CUST02524,US,London,Prefer not to say,Mobile,VIP,25
CUST02525,CA,Toronto,Non-binary,Mobile,New,55
CUST02526,,Berlin,Prefer not to say,Desktop,New,18
CUST02527,CA,Paris,Non-binary,Desktop,At-Risk,52
CUST02528,DE,London,Non-binary,Mobile,At-Risk,73
CUST02529,CA,London,Prefer not to say,Desktop,Returning,63
CUST02530,UK,LA,Prefer not to say,Mobile,Inactive,45
CUST02531,US,Berlin,Male,Tablet,Returning,25
CUST02532,CA,London,Male,Desktop,Inactive,55
CUST02533,US,Berlin,Prefer not to say,Desktop,At-Risk,44
CUST02534,US,London,Female,Mobile,New,26
CUST02535,US,LA,Non-binary,Mobile,New,44
CUST02536,UK,Chicago,Prefer not to say,Mobile,New,62
CUST02537,US,Sydney,Prefer not to say,Mobile,returning,65
CUST02538,US,New York,Male,Desktop,Inactive,65
CUST02539,US,LA,Non-binary,Tablet,Inactive,25
CUST02540,UK,Toronto,Non-binary,Tablet,Returning,36
CUST02541,MX,London,Non-binary,Tablet,At-Risk,62
CUST02542,US,Chicago,Male,Tablet,Returning,18
CUST02543,AU,Sydney,Prefer not to say,Desktop,New,25
CUST02544,MX,Toronto,Female,Desktop,Returning,65
CUST02545,US,Berlin,Female,Desktop,At-Risk,65
CUST02546,US,Mexico City,Male,Mobile,Returning,35
CUST02547,FR,LA,Non-binary,Mobile,VIP,31
CUST02548,US,London,Female,Tablet,Returning,22
CUST02549,MX,LA,Prefer not to say,Mobile,At-Risk,57
CUST02550,US,Berlin,Non-binary,Tablet,Returning,29
CUST02551,US,Chicago,Prefer not to say,Mobile,New,80
CUST02552,DE,Toronto,Female,Mobile,At-Risk,35
CUST02553,AU,Toronto,Female,Mobile,New,51
CUST02554,AU,Toronto,Non-binary,Mobile,At-Risk,65
CUST02555,MX,New York,Prefer not to say,Desktop,Returning,22
CUST02556,UK,Paris,Prefer not to say,Mobile,Returning,18
CUST02557,US,New York,Prefer not to say,Mobile,VIP,45
CUST02558,CA,Mexico City,Female,Tablet,At-Risk,75
CUST02559,US,Sydney,Prefer not to say,Tablet,New,65
CUST02560,CA,Berlin,Prefer not to say,Desktop,Returning,47
CUST02561,US,Chicago,Female,Tablet,Inactive,65
CUST02562,US,Chicago,Non-binary,Tablet,New,57
CUST02563,US,Chicago,Female,Tablet,At-Risk,65
CUST02564,US,Berlin,Female,Desktop,New,45
CUST02565,,Sydney,Female,Mobile,At-Risk,65
CUST02566,UK,Sydney,Non-binary,Mobile,New,21
CUST02567,UK,Mexico City,Non-binary,Mobile,Returning,69
CUST02568,US,LA,Female,Desktop,At-Risk,19
CUST02569,US,Paris,Female,Tablet,At-Risk,55
CUST02570,FR,Berlin,Non-binary,Desktop,Returning,38
CUST02571,CA,Chicago,Male,Desktop,New,57
CUST02572,US,Berlin,Non-binary,Desktop,Returning,18
CUST02573,FR,Paris,Female,Tablet,Returning,20
CUST02574,UK,New York,Prefer not to say,Mobile,At-Risk,37
CUST02575,CA,Chicago,Male,Mobile,Returning,34
CUST02576,US,LA,Female,Desktop,VIP,25
CUST02577,US,Paris,Prefer not to say,Tablet,Returning,69
CUST02578,MX,Mexico City,Prefer not to say,Mobile,Returning,18
CUST02579,UK,Chicago,Female,Desktop,New,50
CUST02580,US,Mexico City,Prefer not to say,Tablet,Inactive,52
CUST02581,US,London,Female,Mobile,Inactive,65
CUST02582,MX,New York,Non-binary,Mobile,Returning,35
CUST02583,US,LA,Non-binary,Mobile,New,25
CUST02584,MX,Sydney,Non-binary,Desktop,Inactive,35
CUST02585,US,Mexico City,Prefer not to say,Desktop,Returning,32
CUST02586,FR,London,Prefer not to say,Tablet,Returning,45
CUST02587,MX,Berlin,Prefer not to say,Tablet,Returning,25
CUST02588,US,Berlin,Non-binary,Tablet,Returning,18
CUST02589,US,London,Prefer not to say,Tablet,VIP,55
CUST02590,US,Berlin,Female,Tablet,At-Risk,24
CUST02591,CA,Berlin,Prefer not to say,Tablet,New,26
CUST02592,CA,Chicago,Prefer not to say,Desktop,New,18
CUST02593,CA,Berlin,Non-binary,Tablet,Inactive,25
CUST02594,CA,London,Prefer not to say,Tablet,Returning,58
CUST02595,CA,London,Female,Desktop,At-Risk,38
CUST02596,CA,Toronto,Female,Tablet,New,55
CUST02597,DE,London,Prefer not to say,Desktop,New,53
CUST02598,FR,Chicago,Female,Mobile,Returning,65
CUST02599,MX,Sydney,Female,Tablet,Returning,34
CUST02600,UK,London,Male,Mobile,At-Risk,61
CUST02601,DE,Chicago,Male,Desktop,New,46
CUST02602,CA,Mexico City,Non-binary,Mobile,At-Risk,35
CUST02603,MX,Chicago,Female,Mobile,Returning,39
CUST02604,CA,London,Prefer not to say,Mobile,Returning,38
CUST02605,US,New York,Female,Tablet,New,62
CUST02606,US,Sydney,Non-binary,Desktop,New,18
CUST02607,AU,Berlin,Non-binary,Tablet,Returning,55
CUST02608,UK,LA,Female,Mobile,Inactive,49
CUST02609,UK,Berlin,Prefer not to say,Desktop,New,36
CUST02610,US,New York,Female,Desktop,Returning,64
CUST02611,MX,Chicago,Male,Mobile,Inactive,25
CUST02612,CA,Toronto,Male,Mobile,New,32
CUST02613,UK,Mexico City,Prefer not to say,Tablet,Returning,65
CUST02614,UK,Chicago,Non-binary,Desktop,Returning,71
CUST02615,US,Sydney,Prefer not to say,Desktop,New,65
CUST02616,US,Berlin,Male,Mobile,Returning,18
CUST02617,US,Mexico City,Non-binary,Desktop,New,32
CUST02618,UK,Chicago,Female,Mobile,VIP,35
CUST02619,DE,New York,Female,Desktop,New,25
CUST02620,US,Toronto,Male,Mobile,At-Risk,25
CUST02621,UK,LA,Prefer not to say,Desktop,New,50
CUST02622,MX,Berlin,Non-binary,Mobile,At-Risk,25
CUST02623,US,Toronto,Male,Mobile,Returning,38
CUST02624,AU,London,Prefer not to say,Mobile,Returning,55
CUST02625,CA,Chicago,Male,Mobile,Inactive,76
CUST02626,US,New York,Male,Desktop,At-Risk,57
CUST02627,FR,Berlin,Male,Desktop,New,25
CUST02628,CA,Sydney,Male,Desktop,At-Risk,65
CUST02629,UK,Paris,Male,Tablet,At-Risk,39
CUST02630,CA,Mexico City,Female,Tablet,Returning,18
CUST02631,FR,Berlin,Male,Mobile,Returning,54
CUST02632,US,Berlin,Prefer not to say,Desktop,At-Risk,55
CUST02633,AU,Chicago,Female,Desktop,Inactive,41
CUST02634,UK,LA,Female,Mobile,At-Risk,55
CUST02635,US,Mexico City,Male,Mobile,Returning,21
CUST02636,UK,New York,Male,Desktop,At-Risk,45
CUST02637,CA,Toronto,Female,Desktop,New,65
CUST02638,DE,Chicago,Non-binary,Tablet,VIP,35
CUST02639,,Sydney,Prefer not to say,Tablet,New,25
CUST02640,UK,New York,Non-binary,Desktop,New,45
CUST02641,MX,Berlin,Non-binary,Tablet,Returning,32
CUST02642,US,New York,Female,Mobile,VIP,32
CUST02643,UK,Mexico City,Prefer not to say,Tablet,Returning,23
CUST02644,US,Chicago,Male,Desktop,Returning,35
CUST02645,UK,Berlin,Female,Tablet,Returning,71
CUST02646,DE,Paris,Prefer not to say,Tablet,Inactive,65
CUST02647,DE,Toronto,Non-binary,Mobile,Returning,80
CUST02648,CA,Berlin,Female,Mobile,New,30
CUST02649,CA,Chicago,Male,Tablet,New,55
CUST02650,US,LA,Non-binary,Desktop,New,55
CUST02651,DE,Paris,Female,Desktop,Returning,35
CUST02652,AU,Chicago,Non-binary,Tablet,Returning,25
CUST02653,MX,London,Male,Tablet,New,46
CUST02654,US,LA,Female,Tablet,New,25
CUST02655,CA,Toronto,Female,Mobile,Returning,55
CUST02656,US,Chicago,Male,Desktop,New,25
CUST02657,FR,Mexico City,Female,Desktop,VIP,18
CUST02658,UK,New York,Male,Tablet,New,45
CUST02659,CA,Paris,Non-binary,Desktop,Returning,55
CUST02660,US,Chicago,Prefer not to say,Desktop,At-Risk,18
CUST02661,US,Paris,Prefer not to say,Desktop,Returning,40
CUST02662,AU,Chicago,Female,Desktop,Returning,20
CUST02663,DE,Paris,Female,Mobile,returning,25
CUST02664,US,New York,Non-binary,Mobile,VIP,35
CUST02665,US,Mexico City,Male,Mobile,VIP,42
CUST02666,US,London,Male,Tablet,Returning,47
CUST02667,US,New York,Male,Mobile,VIP,24
CUST02668,US,Chicago,Male,Mobile,VIP,70
CUST02669,AU,Toronto,Prefer not to say,Mobile,Returning,27
CUST02670,CA,Chicago,Non-binary,Mobile,New,65
CUST02671,UK,Berlin,Female,Desktop,New,65
CUST02672,FR,New York,Male,Desktop,At-Risk,55
CUST02673,MX,Paris,Female,Mobile,At-Risk,33
CUST02674,UK,Toronto,Female,Desktop,At-Risk,55
CUST02675,UK,Mexico City,Prefer not to say,Mobile,Returning,35
CUST02676,US,LA,Male,Mobile,Returning,54
CUST02677,UK,Toronto,Female,Mobile,New,34
CUST02678,AU,Chicago,Prefer not to say,Tablet,Returning,32
CUST02679,UK,New York,Prefer not to say,Desktop,Returning,45
CUST02680,FR,Berlin,Female,Mobile,Returning,21
CUST02681,US,Toronto,Male,Tablet,At-Risk,65
CUST02682,UK,Mexico City,Male,Desktop,New,45
CUST02683,DE,Mexico City,Non-binary,Desktop,Returning,55
CUST02684,AU,Chicago,Prefer not to say,Desktop,New,68
CUST02685,UK,Berlin,Male,Mobile,At-Risk,45
CUST02686,CA,Chicago,Non-binary,Desktop,Returning,57
CUST02687,FR,New York,Prefer not to say,Tablet,Returning,45
CUST02688,DE,Sydney,Female,Tablet,Returning,19
CUST02689,CA,Paris,Prefer not to say,Mobile,At-Risk,20
CUST02690,DE,Sydney,Non-binary,Tablet,Returning,45
CUST02691,DE,LA,Female,Tablet,Returning,44
CUST02692,US,London,Prefer not to say,Tablet,Returning,45
CUST02693,US,Mexico City,Male,Desktop,VIP,45
CUST02694,US,New York,Female,Tablet,VIP,36
CUST02695,US,LA,Male,Mobile,Inactive,35
CUST02696,US,Mexico City,Male,Mobile,Returning,45
CUST02697,CA,Berlin,Male,Mobile,At-Risk,58
CUST02698,DE,New York,Non-binary,Desktop,New,55
CUST02699,UK,Sydney,Non-binary,Tablet,Returning,25
CUST02700,MX,Sydney,Non-binary,Mobile,New,25
CUST02701,US,Paris,Prefer not to say,Mobile,Returning,65
CUST02702,FR,Berlin,Prefer not to say,Desktop,New,25
CUST02703,DE,Mexico City,Non-binary,Desktop,At-Risk,25
CUST02704,UK,New York,Male,Tablet,Inactive,45
CUST02705,,Toronto,Prefer not to say,Desktop,New,23
CUST02706,US,London,Non-binary,Desktop,New,25
CUST02707,US,Berlin,Prefer not to say,Tablet,Returning,45
CUST02708,US,Paris,Female,Mobile,Inactive,35
CUST02709,DE,Sydney,Female,Desktop,Returning,55
CUST02710,US,New York,Non-binary,Mobile,New,25
CUST02711,FR,New York,Non-binary,Desktop,Returning,35
CUST02712,CA,Berlin,Non-binary,Tablet,New,61
CUST02713,CA,Toronto,Female,Desktop,New,30
CUST02714,,Berlin,Female,Mobile,Returning,42
CUST02715,US,Paris,Female,Tablet,VIP,20
CUST02716,AU,Chicago,Prefer not to say,Desktop,New,49
CUST02717,UK,Toronto,Non-binary,Tablet,Returning,65
CUST02718,CA,Chicago,Non-binary,Mobile,Returning,55
CUST02719,AU,LA,Non-binary,Desktop,New,35
CUST02720,UK,New York,Male,Desktop,New,18
CUST02721,CA,London,Prefer not to say,Mobile,Returning,54
CUST02722,US,London,Prefer not to say,Tablet,At-Risk,42
CUST02723,US,London,Prefer not to say,Mobile,New,50
CUST02724,US,Sydney,Male,Mobile,Returning,18
CUST02725,US,LA,Female,Mobile,New,54
CUST02726,DE,New York,Prefer not to say,Tablet,Returning,25
CUST02727,US,Sydney,Prefer not to say,Mobile,At-Risk,35
CUST02728,MX,LA,Non-binary,Mobile,Returning,29
CUST02729,CA,Toronto,Non-binary,Tablet,Returning,50
CUST02730,US,LA,Non-binary,Desktop,Returning,24
CUST02731,CA,Sydney,Male,Tablet,At-Risk,39
CUST02732,US,LA,Non-binary,Mobile,At-Risk,64
CUST02733,DE,Paris,Prefer not to say,Desktop,Returning,55
CUST02734,DE,New York,Male,Mobile,Returning,58
CUST02735,UK,New York,Female,Tablet,Returning,43
CUST02736,US,Paris,Non-binary,Desktop,New,77
CUST02737,MX,Mexico City,Non-binary,Tablet,VIP,35
CUST02738,UK,Berlin,Prefer not to say,Desktop,Returning,25
CUST02739,CA,Mexico City,Male,Tablet,New,61
CUST02740,US,Sydney,Male,Mobile,VIP,51
CUST02741,US,Sydney,Male,Desktop,Returning,68
CUST02742,UK,London,Non-binary,Mobile,Inactive,37
CUST02743,MX,Chicago,Prefer not to say,Tablet,At-Risk,45
CUST02744,AU,Toronto,Non-binary,Desktop,Returning,29
CUST02745,US,Sydney,Male,Desktop,New,64
CUST02746,US,Chicago,Male,Desktop,VIP,18
CUST02747,CA,Paris,Prefer not to say,Tablet,New,35
CUST02748,US,Berlin,Male,Tablet,At-Risk,68
CUST02749,FR,Paris,Male,Tablet,New,35
CUST02750,DE,LA,Male,Mobile,At-Risk,25
CUST02751,DE,Berlin,Non-binary,Mobile,Returning,45
CUST02752,US,Mexico City,Non-binary,Tablet,New,55
CUST02753,AU,Berlin,Male,Mobile,New,20
CUST02754,,Berlin,Prefer not to say,Mobile,New,45
CUST02755,UK,Berlin,Prefer not to say,Tablet,New,18
CUST02756,US,New York,Non-binary,Tablet,New,57
CUST02757,CA,Sydney,Female,Mobile,Inactive,65
CUST02758,MX,Chicago,Non-binary,Desktop,Returning,25
CUST02759,MX,New York,Female,Tablet,New,44
CUST02760,UK,Chicago,Prefer not to say,Tablet,Returning,25
CUST02761,CA,Mexico City,Male,Desktop,New,29
CUST02762,US,LA,Male,Mobile,VIP,65
CUST02763,US,London,Prefer not to say,Desktop,Returning,38
CUST02764,US,Mexico City,Male,Mobile,VIP,27
CUST02765,CA,Toronto,Prefer not to say,Mobile,Returning,28
CUST02766,CA,London,Prefer not to say,Mobile,New,65
CUST02767,DE,New York,Prefer not to say,Tablet,At-Risk,35
CUST02768,UK,New York,Female,Mobile,New,45
CUST02769,DE,London,Non-binary,Desktop,Returning,55
CUST02770,CA,Sydney,Female,Desktop,VIP,55
CUST02771,US,Paris,Male,Mobile,Returning,18
CUST02772,AU,Toronto,Male,Tablet,New,18
CUST02773,UK,Berlin,Female,Tablet,VIP,48
CUST02774,CA,London,Male,Mobile,Returning,45
CUST02775,US,Berlin,Female,Tablet,Inactive,63
CUST02776,US,Paris,Female,Desktop,Returning,30
CUST02777,CA,Chicago,Female,Mobile,VIP,22
CUST02778,,New York,Non-binary,Desktop,Returning,45
CUST02779,AU,London,Male,Tablet,Returning,65
CUST02780,CA,LA,Male,Tablet,At-Risk,25
CUST02781,CA,Chicago,Female,Desktop,Inactive,18
CUST02782,DE,Sydney,Female,Tablet,VIP,65
CUST02783,MX,Berlin,Male,Desktop,VIP,30
CUST02784,US,Toronto,Female,Desktop,New,35
CUST02785,DE,London,Prefer not to say,Tablet,New,18
CUST02786,MX,New York,Female,Tablet,New,34
CUST02787,FR,Chicago,Male,Mobile,New,25
CUST02788,MX,LA,Non-binary,Mobile,VIP,53
CUST02789,US,Sydney,Non-binary,Mobile,Returning,18
CUST02790,US,New York,Male,Desktop,Returning,34
CUST02791,US,New York,Prefer not to say,Mobile,At-Risk,25
CUST02792,US,New York,Prefer not to say,Mobile,At-Risk,55
CUST02793,US,London,Non-binary,Tablet,New,25
CUST02794,US,Chicago,Male,Desktop,New,45
CUST02795,CA,New York,Female,Mobile,returning,40
CUST02796,US,LA,Prefer not to say,Mobile,Returning,25
CUST02797,US,LA,Female,Tablet,New,57
CUST02798,DE,Sydney,Prefer not to say,Mobile,Returning,35
CUST02799,US,Berlin,Non-binary,Mobile,New,65
CUST02800,,London,Male,Tablet,VIP,19
CUST02801,AU,Berlin,Male,Desktop,Returning,35
CUST02802,US,Berlin,Male,Mobile,VIP,55
CUST02803,AU,Mexico City,Prefer not to say,Desktop,VIP,35
CUST02804,UK,Toronto,Prefer not to say,Desktop,Returning,65
CUST02805,UK,London,Male,Tablet,Returning,39
CUST02806,FR,LA,Male,Desktop,Inactive,55
CUST02807,US,New York,Male,Desktop,Returning,18
CUST02808,US,Chicago,Female,Desktop,Returning,45
CUST02809,CA,Sydney,Male,Tablet,Returning,64
CUST02810,DE,London,Prefer not to say,Mobile,Returning,55
CUST02811,US,Toronto,Prefer not to say,Tablet,VIP,21
CUST02812,US,New York,Female,Mobile,Inactive,40
CUST02813,US,Toronto,Non-binary,Tablet,Returning,64
CUST02814,US,New York,Male,Tablet,New,58
CUST02815,US,Paris,Male,Mobile,New,18
CUST02816,DE,Toronto,Female,Tablet,Returning,65
CUST02817,AU,Sydney,Male,Desktop,VIP,61
CUST02818,CA,LA,Prefer not to say,Desktop,Inactive,56
CUST02819,US,Mexico City,Non-binary,Tablet,New,20
CUST02820,US,Toronto,Prefer not to say,Mobile,VIP,18
CUST02821,CA,Mexico City,Non-binary,Tablet,returning,18
CUST02822,US,London,Female,Mobile,Inactive,55
CUST02823,FR,Toronto,Non-binary,Mobile,New,18
CUST02824,US,London,Non-binary,Tablet,Returning,53
CUST02825,MX,New York,Male,Mobile,Returning,50
CUST02826,FR,Chicago,Male,Tablet,New,65
CUST02827,FR,London,Male,Mobile,Returning,25
CUST02828,US,LA,Prefer not to say,Desktop,Returning,55
CUST02829,UK,Berlin,Female,Desktop,At-Risk,25
CUST02830,CA,London,Male,Mobile,New,45
CUST02831,US,LA,Male,Tablet,VIP,55
CUST02832,US,Berlin,Male,Desktop,Inactive,69
CUST02833,US,Chicago,Female,Mobile,Returning,23
CUST02834,US,Mexico City,Female,Tablet,New,21
CUST02835,US,Chicago,Female,Mobile,VIP,18
CUST02836,MX,Chicago,Male,Tablet,Returning,18
CUST02837,AU,Paris,Prefer not to say,Desktop,New,35
CUST02838,CA,London,Female,Mobile,VIP,51
CUST02839,FR,New York,Male,Tablet,Returning,35
CUST02840,US,Toronto,Non-binary,Desktop,Returning,35
CUST02841,US,Paris,Male,Desktop,Returning,42
CUST02842,US,Chicago,Prefer not to say,Tablet,At-Risk,35
CUST02843,UK,Paris,Prefer not to say,Desktop,VIP,23
CUST02844,US,LA,Prefer not to say,Desktop,New,25
CUST02845,UK,London,Prefer not to say,Desktop,At-Risk,43
